text,label,query_index
I need to find the card I received in the app.,card_queries_or_issues,d8138ae9944b
How old do you need to be to open an account?,other,db749ae0797e
If I don't have much money in the account can I auto top-up?,top_up_queries_or_issues,2c7311bcd4b4
"Card has been received, how will it show up on the app?",card_queries_or_issues,e5584cc68b89
Do you have charges now when you pay with a card?,needs_troubleshooting,abe868217fbd
How long does it take for a new card to ship?,card_queries_or_issues,c64dda1d65cd
Why is my transfer taking so long to complete?,needs_troubleshooting,25e755d74d82
How do a reverse a duplicated charge?,needs_troubleshooting,efc05dc60b3f
What needs to be done to activate and use a card?,card_queries_or_issues,ba12bcc3a546
My transfer was declined. What might the reason be?,needs_troubleshooting,aee53c64060d
Can you tell me about these disposable virtual cards?,card_queries_or_issues,9a21ea1565ba
How do I go about unlocking a pin?,other,92da83e4fe9f
I just checked my account on the App and there is a payment on there that I did not make.,needs_troubleshooting,52e9e1e54a79
What is this extra fee that I got when I used my card to pay?,needs_troubleshooting,2efea6b3ad00
"How long do you expect me to wait for the transfer? It finally worked out, but has been pending for a long time and it's quite urgent.",other,cf06484f54b3
During the last month I used this account to make payments for my place abroad. I noticed the fees have increased and I wonder why. Shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,other,18316041bfed
The fee charged when I changed rubles into British pounds was too much.,needs_troubleshooting,050f6e53635b
I used my card to top up but it's saying it is still pending. What does this mean?,,10et751dd9b1
My ATM card isn't working for a withdrawl,,134t442c48ea
"i didnt make these transactions, i think my card details might be stolen",needs_troubleshooting,1dcd800ff017
Do I have an option between Visa and MasterCard?,other,79d40d3cc124
I need another card,card_queries_or_issues,a21730bdf6c3
How can I get my card out of the stupid ATM that ate it?,card_queries_or_issues,2d43845f7c14
Someone stole my wallet with my card in it while vacationing in Spain. I really need my card blocked and a new one ordered.,card_queries_or_issues,a352740fb1d8
I would like for someone to tell me which fiat currencies that your company supports.,other,ab192ceb4d97
Will you accept my other card?,card_queries_or_issues,35d0744c14d8
I'm concerned because my cash withdrawal is pending.,other,84822eca1434
Can I make an account for my kids?,other,71b70d0657a5
Do you accept Visa or Mastercard?,other,14bb02ba7e86
How do I request a disposable virtual card?,card_queries_or_issues,50302feb6683
My transfer failed when I tried.,needs_troubleshooting,084b276bf6cb
I'm expecting a refund but it's no where to be seen,needs_troubleshooting,f52fabee8f4c
I am missing a refund.,needs_troubleshooting,2922597d34da
Is there a fee for currency exchange?,other,f7bbd2b9df3a
I bought an item and the exchange rate was wrong.,needs_troubleshooting,eb1c98f0e1d9
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,needs_troubleshooting,333318bf7573
Are there charges for topping up US cards?,top_up_queries_or_issues,26da106a5b0f
A payment I made is for a wrong amount can you help me correct the mistake.,other,5b0082c3dff9
The ATM sucked my card in.,card_queries_or_issues,f9cd197f3624
Where can I get your exchange rates from?,other,33d58dd47ea8
after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?,needs_troubleshooting,9908eb16ecc4
How to order a virtual card,card_queries_or_issues,3e351b0b86dd
can i use my mastercard to add money to my account,card_queries_or_issues,318d136c03df
What value can I get for my currency?,,7e5t2357779d
i need a virtual card,card_queries_or_issues,43a45c2f17d1
I made a bank transfer and my account balance did not show it.,needs_troubleshooting,539cbe588aec
My app says I withdraw funds from my account through an ATM.,needs_troubleshooting,02ce7c9725b8
Why would my transfer be declined?,needs_troubleshooting,7f8cf9107fcd
Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.,needs_troubleshooting,37357ab1aaa5
what to do about stolen phone,other,8b90b7a9e5bd
Where can I find out how to transfer money into my account.,other,48382c1619af
Am I charged for receiving money?,top_up_queries_or_issues,c400b31f8693
Where can I find the verification code for the top up card?,top_up_queries_or_issues,4b21fa1aa09f
I think that somebody is utilizing my card without my authorization!,needs_troubleshooting,e911862bf2ec
A cash withdrawal has been done that I didn't do.,needs_troubleshooting,02ef0661756f
why hasn't a transaction to a friend cleared yet?,needs_troubleshooting,63fa6538851f
I can't find my phone.,other,02eb9c1635ad
Can I exchange from USD to GBP?,other,94137e8521a4
#,other,e35t6f4b6c6c
Is there a limit to how high I can top-up?,top_up_queries_or_issues,e8c444231413
what currencies can i exchange between on your app?,other,b458612aba82
Where do I need to go to change my PIN?,other,d9fe0af025b8
How do I cancel a recent transfer?,other,15f68bd03fc9
Activate my card,card_queries_or_issues,d2264d1758a0
How much do I need to pay for a transfer?,top_up_queries_or_issues,f1a79f30575b
Is there a list of where I can use my card?,card_queries_or_issues,245429760dbb
How can I transfer some money into a foreign account?,other,cbdb1afd4b37
I entered the wrong pin too many times and now I am blocked.  Help me unblock!,other,948dd996100e
I'm looking to get an additional card.,card_queries_or_issues,97f2b479eb5d
Can you tell me which cards and currencies are supported?,card_queries_or_issues,d941dffeba26
This exchange rate you use is awful! Please tell me this is a mistake and not the official interbank exchange rate!,needs_troubleshooting,29d8ba074c32
I forgot my pin and am blocked now. Can I reset it somewhere?,other,087779f38513
What is the estimated wait time on a US transfer into my account?,other,15f2a4f250ee
My disposable virtual card wouldn't process my payment?,needs_troubleshooting,add0f42e5628
How do i set up my credit card to send transfers?,top_up_queries_or_issues,c0d396dfa7a8
Where is the refund on my statement?,needs_troubleshooting,f559eaa8cc7e
My recipient hasn't received the money,needs_troubleshooting,5c190fedb0f7
Will my money be of equal value when I travel abroad?,other,36cb156c9e63
I returned something to a  store but can't see my refund.,,225t17412e11
Can I have a second card?,card_queries_or_issues,9fff43b777aa
I have not received a refund.,needs_troubleshooting,c9e14cfd40b4
Please explain why my card was declined?,other,5da8b3230774
Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account that wasn't mine.  I need this cancelled immediately.,other,517e152ba0d5
What should I do with my stuck ATM?,card_queries_or_issues,7eb1259fe405
Do you provide currency exchange to Euros?,other,e83a1b1308c3
I would like to exchange currencies,other,0db61b126655
I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,needs_troubleshooting,502199767cb3
What currencies do you offer?,other,279b19a1093b
My credit card seems to have been declined for top up. Why is it not going through? Can you tell me what's going on?,top_up_queries_or_issues,cd1c9722a595
My account was charged a fee. When did you start charging extra for card payments?,needs_troubleshooting,2c9ef3d56c91
How long does a transfer take from china?,other,a5b38c228fa6
How do I check to see why my card payment was declined?,other,9df75189e92a
"How long does EU transfer take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",other,c9a687a97591
How can I update my personal information after moving?,other,3716e2b62750
Why is the transaction to my friend still pending?,needs_troubleshooting,fa5ef0bf4123
Can I cancel a transfer,other,bd968709a674
"I want to know which currencies and cards are supported, can you provide a list?",card_queries_or_issues,08eed1ad9ee9
I couldnt get cash in an ATM,needs_troubleshooting,35b2f11f4c67
how do I find the code to verify the top up card?,top_up_queries_or_issues,91e42bc98db3
I'm getting concerned here.  I sent a friend some money and she isn't seeing it.  What's going on?,needs_troubleshooting,c27eca1b8081
How do I replace a stolen card?,card_queries_or_issues,803234f89c5f
Why is my contactless not working?,needs_troubleshooting,1c4f67026628
can I link a card of yours I already have?,card_queries_or_issues,b96bd79a1666
Money was transferred to me and I am unable to see it,other,f917855c9a15
What fiat currencies are used for holding transactions?,other,0b070efea93d
My PIN was entered wrong and now I am blocked.  Please unblock.,other,bcc00d2f1a14
My cash transaction isn't showing on my receipt,,8bct37a6e58e
The ATM did not give me as much cash as I requested.,needs_troubleshooting,7d442d8e8bf3
I need my card to be delivered fast,other,8f037d3429c5
Please verify my source of funds.,other,61d37d8b0595
I need to cancel a transfer I made.,other,50222f8d3bb9
Do you know which businesses will accept my card?,card_queries_or_issues,d4febf1ea62d
Is auto top up available?,top_up_queries_or_issues,728cd0ed1279
I must make several disposable cards per day.,card_queries_or_issues,041524f21808
